node_type,timestamp,power
cpu,1775908800000,80951.700545
cpu,1775912400000,74294.788581
cpu,1775916000000,78125.524033
cpu,1775919600000,78401.814466
cpu,1775923200000,81692.291291
cpu,1775926800000,80579.555533
cpu,1775930400000,85307.081486
cpu,1775934000000,83006.766326
cpu,1775937600000,82237.710855
cpu,1775941200000,80577.94058
cpu,1775944800000,78298.568109
cpu,1775948400000,77429.50754
cpu,1775952000000,78081.47991
cpu,1775955600000,76167.173101
cpu,1775959200000,77526.872557
cpu,1775962800000,77905.457855
cpu,1775966400000,75863.83662
cpu,1775970000000,74198.918598
cpu,1775973600000,75355.956616
cpu,1775977200000,74681.094626
cpu,1775980800000,72907.31429
cpu,1775984400000,71521.366622
cpu,1775988000000,69818.190161
cpu,1775991600000,69883.753184
cpu,1775995200000,70481.317775
cpu,1775998800000,66077.663489
cpu,1776002400000,68509.048891
cpu,1776006000000,69252.729399
cpu,1776009600000,69900.731747
cpu,1776013200000,79223.320995
cpu,1776016800000,77628.812292
cpu,1776020400000,77622.621193
cpu,1776024000000,75522.537087
cpu,1776027600000,78442.128384
cpu,1776031200000,80161.674548
cpu,1776034800000,82982.040262
cpu,1776038400000,82711.743343
cpu,1776042000000,83913.632529
cpu,1776045600000,82304.777535
cpu,1776049200000,85865.41586
cpu,1776052800000,85606.745934
cpu,1776056400000,83584.105712
cpu,1776060000000,83896.98617
cpu,1776063600000,82158.486492
cpu,1776067200000,84062.233744
cpu,1776070800000,86267.606492
cpu,1776074400000,84316.438796
cpu,1776078000000,81828.579387
cpu,1776081600000,83534.13859
cpu,1776085200000,78814.159097
cpu,1776088800000,80845.987658
cpu,1776092400000,78166.536994
cpu,1776096000000,85940.025541
cpu,1776099600000,84615.177153
cpu,1776103200000,83592.552629
cpu,1776106800000,83200.794302
cpu,1776110400000,84343.747853
cpu,1776114000000,85343.155895
cpu,1776117600000,84132.184512
cpu,1776121200000,83863.389301
cpu,1776124800000,86969.861131
cpu,1776128400000,79445.080065
cpu,1776132000000,81053.713943
cpu,1776135600000,85862.50758
cpu,1776139200000,89388.049702
cpu,1776142800000,86680.552016
cpu,1776146400000,88106.288539
cpu,1776150000000,86003.12251
cpu,1776153600000,83506.794958
cpu,1776157200000,84767.43503
cpu,1776160800000,80451.176757
cpu,1776164400000,76364.682033
cpu,1776168000000,75596.965523
cpu,1776171600000,79028.070022
cpu,1776175200000,79978.345157
cpu,1776178800000,75400.310567
cpu,1776182400000,83846.981465
cpu,1776186000000,82987.361902
cpu,1776189600000,82620.211586
cpu,1776193200000,83460.106287
cpu,1776196800000,83744.059084
cpu,1776200400000,85022.979859
cpu,1776204000000,82613.463312
cpu,1776207600000,85268.014801
cpu,1776211200000,81384.268551
cpu,1776214800000,83579.779186
cpu,1776218400000,81197.624434
cpu,1776222000000,77551.623361
cpu,1776225600000,85339.980848
cpu,1776229200000,84801.219467
cpu,1776232800000,85836.291352
cpu,1776236400000,84492.21402
cpu,1776240000000,82718.806281
cpu,1776243600000,83320.147272
cpu,1776247200000,79507.780618
cpu,1776250800000,77426.151478
cpu,1776254400000,77588.872778
cpu,1776258000000,77137.977127
cpu,1776261600000,74870.372061
cpu,1776265200000,74143.644844
cpu,1776268800000,80041.392284
cpu,1776272400000,85114.164863
cpu,1776276000000,83203.375852
cpu,1776279600000,86638.520831
cpu,1776283200000,86543.31923
cpu,1776286800000,84447.51474
cpu,1776290400000,83643.514425
cpu,1776294000000,86265.587812
cpu,1776297600000,83172.873757
cpu,1776301200000,82238.202992
cpu,1776304800000,82950.42895
cpu,1776308400000,80490.342183
cpu,1776312000000,78730.972225
cpu,1776315600000,79172.278291
cpu,1776319200000,77337.91939
cpu,1776322800000,73324.901638
cpu,1776326400000,72013.427534
cpu,1776330000000,73029.165408
cpu,1776333600000,71919.061007
cpu,1776337200000,70249.660468
cpu,1776340800000,71195.161342
cpu,1776344400000,70509.560864
cpu,1776348000000,71861.032174
cpu,1776351600000,70535.376954
cpu,1776355200000,77321.551823
cpu,1776358800000,76779.091452
cpu,1776362400000,76325.534262
cpu,1776366000000,72616.720584
cpu,1776369600000,76135.018209
cpu,1776373200000,76184.937041
cpu,1776376800000,75407.863581
cpu,1776380400000,74518.473666
cpu,1776384000000,76309.335243
cpu,1776387600000,76738.022425
cpu,1776391200000,75190.602847
cpu,1776394800000,74710.525194
cpu,1776398400000,75186.508584
cpu,1776402000000,74853.217399
cpu,1776405600000,72807.51524
cpu,1776409200000,73551.706875
cpu,1776412800000,74953.483265
cpu,1776416400000,75750.712401
cpu,1776420000000,70190.946297
cpu,1776423600000,69643.096708
cpu,1776427200000,72864.552173
cpu,1776430800000,70976.51216
cpu,1776434400000,74819.0602
cpu,1776438000000,75860.14421
cpu,1776441600000,79360.83387
cpu,1776445200000,80034.459158
cpu,1776448800000,80394.949036
cpu,1776452400000,82051.640631
cpu,1776456000000,83265.618641
cpu,1776459600000,79707.703213
cpu,1776463200000,81957.251437
cpu,1776466800000,76584.896686
cpu,1776470400000,80546.202145
cpu,1776474000000,77397.940927
cpu,1776477600000,77601.449772
cpu,1776481200000,77535.077933
cpu,1776484800000,78224.018986
cpu,1776488400000,75043.002836
cpu,1776492000000,77742.611593
cpu,1776495600000,74789.61119
cpu,1776499200000,73606.485497
cpu,1776502800000,76347.460207
cpu,1776506400000,74191.806417
cpu,1776510000000,70419.469389
cpu,1776513600000,73180.503805
cpu,1776517200000,72715.426705
cpu,1776520800000,73559.050479
cpu,1776524400000,74575.523106
cpu,1776528000000,73693.807042
cpu,1776531600000,74276.375259
cpu,1776535200000,73937.451347
cpu,1776538800000,71706.494808
cpu,1776542400000,72031.09032
cpu,1776546000000,71270.605311
cpu,1776549600000,77688.965156
cpu,1776553200000,81864.488702
cpu,1776556800000,78605.680363
cpu,1776560400000,80080.207851
cpu,1776564000000,77560.018147
cpu,1776567600000,78920.959692
cpu,1776571200000,77421.938139
cpu,1776574800000,69370.210254
cpu,1776578400000,72563.303755
cpu,1776582000000,74679.008779
cpu,1776585600000,72145.042038
cpu,1776589200000,73641.861326
cpu,1776592800000,72184.87224
cpu,1776596400000,72628.171034
cpu,1776600000000,71638.730901
cpu,1776603600000,69186.549451
cpu,1776607200000,73312.671773
cpu,1776610800000,69584.145649
cpu,1776614400000,68619.918073
cpu,1776618000000,69634.557398
cpu,1776621600000,68100.395762
cpu,1776625200000,68296.886338
cpu,1776628800000,68401.055673
cpu,1776632400000,73944.601908
cpu,1776636000000,71246.085999
cpu,1776639600000,71005.902812
cpu,1776643200000,75286.053501
cpu,1776646800000,82450.392955
cpu,1776650400000,82390.403599
cpu,1776654000000,82121.945754
cpu,1776657600000,81409.511435
cpu,1776661200000,80573.887083
cpu,1776664800000,79385.333945
cpu,1776668400000,75267.999403
cpu,1776672000000,74638.499912
cpu,1776675600000,80506.138488
cpu,1776679200000,76941.042911
cpu,1776682800000,76539.433623
cpu,1776686400000,75669.521786
cpu,1776690000000,72710.969433
cpu,1776693600000,72779.351782
cpu,1776697200000,76592.714068
cpu,1776700800000,77916.065946
cpu,1776704400000,79143.499261
cpu,1776708000000,77277.407308
cpu,1776711600000,78438.142263
cpu,1776715200000,81943.771755
cpu,1776718800000,81434.35462
cpu,1776722400000,81197.785038
cpu,1776726000000,78422.277162
cpu,1776729600000,78654.533249
cpu,1776733200000,79228.876331
cpu,1776736800000,81721.119472
cpu,1776740400000,82802.293983
cpu,1776744000000,79947.18029
cpu,1776747600000,82578.177332
cpu,1776751200000,80592.099203
cpu,1776754800000,79108.171418
cpu,1776758400000,77469.617725
cpu,1776762000000,75911.70169
cpu,1776765600000,74030.343546
cpu,1776769200000,68647.299571
cpu,1776772800000,70750.664607
cpu,1776776400000,72091.257642
cpu,1776780000000,74979.053371
cpu,1776783600000,74017.27684
cpu,1776787200000,75709.295583
cpu,1776790800000,72327.267885
cpu,1776794400000,77227.110466
cpu,1776798000000,78030.834705
cpu,1776801600000,73512.441408
cpu,1776805200000,82162.586217
cpu,1776808800000,80437.69029
cpu,1776812400000,77137.94612
cpu,1776816000000,78003.343251
cpu,1776819600000,75128.375391
cpu,1776823200000,78385.726508
cpu,1776826800000,75063.63157
cpu,1776830400000,70655.797706
cpu,1776834000000,76998.513423
cpu,1776837600000,77240.865013
cpu,1776841200000,76914.969062
cpu,1776844800000,73195.878269
cpu,1776848400000,73078.184448
cpu,1776852000000,69660.040686
cpu,1776855600000,67826.27384
cpu,1776859200000,70009.29118
cpu,1776862800000,71413.782138
cpu,1776866400000,67891.626874
cpu,1776870000000,72084.808191
cpu,1776873600000,70212.433232
cpu,1776877200000,76030.238711
cpu,1776880800000,76407.666364
cpu,1776884400000,71451.253049
cpu,1776888000000,74120.448711
cpu,1776891600000,75106.235657
cpu,1776895200000,72959.481306
cpu,1776898800000,76147.582165
cpu,1776902400000,79316.919998
cpu,1776906000000,77745.521715
cpu,1776909600000,78347.629873
cpu,1776913200000,74324.274068
cpu,1776916800000,72912.819238
cpu,1776920400000,76260.324311
cpu,1776924000000,71934.269567
cpu,1776927600000,68390.289082
cpu,1776931200000,65733.74966
cpu,1776934800000,67271.609825
cpu,1776938400000,65744.979905
cpu,1776942000000,64040.108469
cpu,1776945600000,67856.700538
cpu,1776949200000,68365.409462
cpu,1776952800000,69632.669895
cpu,1776956400000,70784.600256
cpu,1776960000000,71044.590992
cpu,1776963600000,72025.034799
cpu,1776967200000,78226.281945
cpu,1776970800000,77729.241324
cpu,1776974400000,79102.216278
cpu,1776978000000,79237.14499
cpu,1776981600000,81116.794096
cpu,1776985200000,78730.636904
cpu,1776988800000,78304.734449
cpu,1776992400000,77998.551306
cpu,1776996000000,77586.6911
cpu,1776999600000,75896.318977
cpu,1777003200000,74626.346584
cpu,1777006800000,74939.066351
cpu,1777010400000,72194.76304
cpu,1777014000000,75280.384899
cpu,1777017600000,74359.352891
cpu,1777021200000,74902.34763
cpu,1777024800000,73900.725995
cpu,1777028400000,74290.411148
cpu,1777032000000,75172.787373
cpu,1777035600000,72931.84932
cpu,1777039200000,75528.062059
cpu,1777042800000,78386.077967
cpu,1777046400000,77822.23008
cpu,1777050000000,80776.709002
cpu,1777053600000,80831.602411
cpu,1777057200000,77451.984909
cpu,1777060800000,78546.215851
cpu,1777064400000,81026.360936
cpu,1777068000000,80591.60417
cpu,1777071600000,80804.814882
cpu,1777075200000,82661.903042
cpu,1777078800000,77795.857465
cpu,1777082400000,80078.796671
cpu,1777086000000,76502.316756
cpu,1777089600000,77093.670583
cpu,1777093200000,77600.922315
cpu,1777096800000,79422.548061
cpu,1777100400000,79574.546677
cpu,1777104000000,78594.753767
cpu,1777107600000,79082.437745
cpu,1777111200000,75336.473053
cpu,1777114800000,71264.065509
cpu,1777118400000,71559.495569
cpu,1777122000000,66138.393135
cpu,1777125600000,66676.810276
cpu,1777129200000,72327.063893
cpu,1777132800000,70399.514853
cpu,1777136400000,79248.793286
cpu,1777140000000,82300.551329
cpu,1777143600000,77054.403291
cpu,1777147200000,78724.204829
cpu,1777150800000,77415.964384
cpu,1777154400000,75870.660737
cpu,1777158000000,73218.396385
cpu,1777161600000,66783.702438
cpu,1777165200000,76874.540935
cpu,1777168800000,78848.401162
cpu,1777172400000,79237.412456
cpu,1777176000000,78727.27958
cpu,1777179600000,77250.331769
cpu,1777183200000,73734.595714
cpu,1777186800000,76106.242714
cpu,1777190400000,75956.070036
cpu,1777194000000,72227.036946
cpu,1777197600000,68651.021012
cpu,1777201200000,66728.076449
cpu,1777204800000,66081.158734
cpu,1777208400000,65550.385818
cpu,1777212000000,60704.292496
cpu,1777215600000,63014.269185
cpu,1777219200000,72125.629946
cpu,1777222800000,68193.666843
cpu,1777226400000,69680.505222
cpu,1777230000000,68832.247483
cpu,1777233600000,65501.478001
cpu,1777237200000,67005.875911
cpu,1777240800000,65060.756443
cpu,1777244400000,64121.696932
cpu,1777248000000,65509.200013
gpu,1772409600000,103815.43803399999
gpu,1772413200000,100146.64330799997
gpu,1772416800000,88233.201463
gpu,1772420400000,108213.23361399997
gpu,1772424000000,108569.03685900001
gpu,1772427600000,110852.74765499998
gpu,1772431200000,84194.191282
gpu,1772434800000,89283.54831000001
gpu,1772438400000,100319.935992
gpu,1772442000000,96043.07365099997
gpu,1772445600000,97713.474248
gpu,1772449200000,98989.69842699997
gpu,1772452800000,94649.32421399998
gpu,1772456400000,101278.09961000003
gpu,1772460000000,99751.50085700004
gpu,1772463600000,92117.33505399997
gpu,1772467200000,86658.43588000005
gpu,1772470800000,94941.04017099999
gpu,1772474400000,98565.89691299996
gpu,1772478000000,104422.84611
gpu,1772481600000,104983.34574
gpu,1772485200000,100956.864343
gpu,1772488800000,102718.99726599998
gpu,1772492400000,100685.721109
gpu,1772496000000,101678.865689
gpu,1772499600000,104429.11334999994
gpu,1772503200000,110052.84288200004
gpu,1772506800000,99894.92649799994
gpu,1772510400000,102884.08507799999
gpu,1772514000000,99982.55428099999
gpu,1772517600000,106333.79175699996
gpu,1772521200000,106592.25442900001
gpu,1772524800000,102691.81701399999
gpu,1772528400000,97799.36024800001
gpu,1772532000000,100264.09694899998
gpu,1772535600000,99233.63791399999
gpu,1772539200000,105760.88115899997
gpu,1772542800000,91401.94254999998
gpu,1772546400000,96354.22047399996
gpu,1772550000000,79878.67486299998
gpu,1772553600000,91525.913492
gpu,1772557200000,92055.956407
gpu,1772560800000,96676.28759099997
gpu,1772564400000,105683.45602999999
gpu,1772568000000,103213.38064399995
gpu,1772571600000,103791.30894400002
gpu,1772575200000,100556.02826500003
gpu,1772578800000,94561.94083999997
gpu,1772582400000,89583.362141
gpu,1772586000000,95407.91689699994
gpu,1772589600000,83520.57997500003
gpu,1772593200000,95260.823156
gpu,1772596800000,98784.28850299997
gpu,1772600400000,104952.52512500004
gpu,1772604000000,105156.71115699998
gpu,1772607600000,108485.19917599998
gpu,1772611200000,96791.68314099997
gpu,1772614800000,109962.52375800002
gpu,1772618400000,110037.96774700006
gpu,1772622000000,107461.87044299999
gpu,1772625600000,100730.06467800002
gpu,1772629200000,100796.89668399999
gpu,1772632800000,82094.85411000003
gpu,1772636400000,98272.68645400002
gpu,1772640000000,102069.306322
gpu,1772643600000,98141.14514599998
gpu,1772647200000,98674.753658
gpu,1772650800000,99419.67987400001
gpu,1772654400000,102745.49537299994
gpu,1772658000000,100286.74579100004
gpu,1772661600000,97481.77099500006
gpu,1772665200000,93995.89254599994
gpu,1772668800000,87950.63877399996
gpu,1772672400000,85949.22304600001
gpu,1772676000000,91496.28012099999
gpu,1772679600000,93664.84459499997
gpu,1772683200000,86341.48915300002
gpu,1772686800000,90382.23315500001
gpu,1772690400000,84310.03114200002
gpu,1772694000000,91253.70216300002
gpu,1772697600000,89767.09465999996
gpu,1772701200000,89828.90525600003
gpu,1772704800000,87249.363548
gpu,1772708400000,96175.922538
gpu,1772712000000,85503.77182600005
gpu,1772715600000,91807.15482000008
gpu,1772719200000,85453.79906799996
gpu,1772722800000,93615.36213999998
gpu,1772726400000,93625.05281300002
gpu,1772730000000,95946.81025699999
gpu,1772733600000,96805.844922
gpu,1772737200000,96600.32070399998
gpu,1772740800000,96286.26277899998
gpu,1772744400000,92400.704034
gpu,1772748000000,90559.44599199996
gpu,1772751600000,97024.91280899997
gpu,1772755200000,92273.31917200002
gpu,1772758800000,86816.73488099998
gpu,1772762400000,94584.01518800003
gpu,1772766000000,93432.946473
gpu,1772769600000,106431.19481099998
gpu,1772773200000,98091.03358999999
gpu,1772776800000,102154.26458500006
gpu,1772780400000,111105.96207199997
gpu,1772784000000,82649.13310599996
gpu,1772787600000,90912.00330300006
gpu,1772791200000,97446.33428500002
gpu,1772794800000,101031.95600399998
gpu,1772798400000,93494.87665000002
gpu,1772802000000,99115.811885
gpu,1772805600000,94206.56239299997
gpu,1772809200000,99476.36009900001
gpu,1772812800000,89519.71151000001
gpu,1772816400000,97236.03418599995
gpu,1772820000000,89840.00859599997
gpu,1772823600000,93651.71766800001
gpu,1772827200000,101121.54677999999
gpu,1772830800000,98746.94863000003
gpu,1772834400000,93565.74130899995
gpu,1772838000000,94773.43486999998
gpu,1772841600000,91943.79790699999
gpu,1772845200000,98632.86741599995
gpu,1772848800000,102557.24115899997
gpu,1772852400000,99259.80318800005
gpu,1772856000000,101345.864724
gpu,1772859600000,103390.028653
gpu,1772863200000,101179.50390699999
gpu,1772866800000,76383.96623500001
gpu,1772870400000,95429.83260200001
gpu,1772874000000,90028.12448799999
gpu,1772877600000,90689.54113200001
gpu,1772881200000,75110.33001000002
gpu,1772884800000,84352.59361899999
gpu,1772888400000,80456.98245899998
gpu,1772892000000,88647.14477599999
gpu,1772895600000,92067.516806
gpu,1772899200000,88554.51629600002
gpu,1772902800000,92702.15710999999
gpu,1772906400000,85773.95375799999
gpu,1772910000000,91058.435008
gpu,1772913600000,90519.10652000002
gpu,1772917200000,87085.35114800002
gpu,1772920800000,100263.10280300005
gpu,1772924400000,92883.030794
gpu,1772928000000,96220.15049699998
gpu,1772931600000,93203.135774
gpu,1772935200000,88132.55267000002
gpu,1772938800000,85098.97445400001
gpu,1772942400000,93199.53959799996
gpu,1772946000000,96990.66543099997
gpu,1772949600000,96779.71532700001
gpu,1772953200000,92248.67301
gpu,1772956800000,95183.909588
gpu,1772960400000,81984.55742699996
gpu,1772964000000,87252.521477
gpu,1772967600000,85936.35672900002
gpu,1772971200000,87271.997865
gpu,1772974800000,80839.047415
gpu,1772978400000,85663.776178
gpu,1772982000000,92652.06147399997
gpu,1772985600000,93432.02561699998
gpu,1772989200000,89332.94242799995
gpu,1772992800000,88752.10903000002
gpu,1772996400000,89655.79277699997
gpu,1773000000000,77831.44763099999
gpu,1773003600000,95900.04029199999
gpu,1773007200000,98826.79498700002
gpu,1773010800000,97876.45698400002
gpu,1773014400000,104261.70267100002
gpu,1773018000000,107073.71296300003
gpu,1773021600000,105520.24056399998
gpu,1773025200000,100225.56026600001
gpu,1773028800000,108247.46308599997
gpu,1773032400000,103562.06714699997
gpu,1773036000000,108004.68545800002
gpu,1773039600000,100979.98461399996
gpu,1773043200000,99576.980229
gpu,1773046800000,107468.937931
gpu,1773050400000,95644.23757999997
gpu,1773054000000,92776.31499600002
gpu,1773057600000,97068.572845
gpu,1773061200000,100869.02080800002
gpu,1773064800000,89864.34218699999
gpu,1773068400000,95344.56479599999
gpu,1773072000000,96109.56696799998
gpu,1773075600000,107068.64680799996
gpu,1773079200000,101605.30867000001
gpu,1773082800000,112674.309122
gpu,1773086400000,102101.12344600001
gpu,1773090000000,101470.19456299997
gpu,1773093600000,99203.21332099996
gpu,1773097200000,101178.22873599999
gpu,1773100800000,101191.98568600001
gpu,1773104400000,97217.53161799998
gpu,1773108000000,102975.57426700002
gpu,1773111600000,106939.673352
gpu,1773115200000,108563.29668500002
gpu,1773118800000,106438.89286300002
gpu,1773122400000,109892.46660400002
gpu,1773126000000,116540.99678799999
gpu,1773129600000,109017.68275199998
gpu,1773133200000,105969.60004999996
gpu,1773136800000,100270.348411
gpu,1773140400000,97032.287281
gpu,1773144000000,95006.76899000001
gpu,1773147600000,100525.53986400003
gpu,1773151200000,102861.555751
gpu,1773154800000,106057.48147000001
gpu,1773158400000,107035.47640399999
gpu,1773162000000,103477.46463199997
gpu,1773165600000,108459.03741200003
gpu,1773169200000,127063.053786
gpu,1773172800000,123449.46127900005
gpu,1773176400000,118972.40370399998
gpu,1773180000000,129672.35688700002
gpu,1773183600000,135111.858019
gpu,1773187200000,119060.04236900003
gpu,1773190800000,121179.87366499999
gpu,1773194400000,129040.62514100006
gpu,1773198000000,127041.26864499997
gpu,1773201600000,124330.39271400002
gpu,1773205200000,128346.22638899997
gpu,1773208800000,121192.35353699999
gpu,1773212400000,131800.534399
gpu,1773216000000,131095.91530500006
gpu,1773219600000,132681.446083
gpu,1773223200000,124728.03102100003
gpu,1773226800000,127928.88723799997
gpu,1773230400000,130350.18441
gpu,1773234000000,120689.82326599993
gpu,1773237600000,125212.09089400001
gpu,1773241200000,115751.70840100003
gpu,1773244800000,108801.57655899995
gpu,1773248400000,123476.01455199995
gpu,1773252000000,119754.06793900003
gpu,1773255600000,140190.3879639999
gpu,1773259200000,141913.21736399995
gpu,1773262800000,125392.124409
gpu,1773266400000,142028.31895800002
gpu,1773270000000,147148.31035199994
gpu,1773273600000,132963.09738700002
gpu,1773277200000,138081.18677500004
gpu,1773280800000,134778.24274600003
gpu,1773284400000,141629.41471199997
gpu,1773288000000,129939.25641399997
gpu,1773291600000,120332.05117400005
gpu,1773295200000,135826.59828100004
gpu,1773298800000,128104.969196
gpu,1773302400000,118613.68465999998
gpu,1773306000000,124582.83367000005
gpu,1773309600000,116536.508699
gpu,1773313200000,114822.75040799996
gpu,1773316800000,115392.163333
gpu,1773320400000,112440.75078299998
gpu,1773324000000,101667.85021899994
gpu,1773327600000,110092.319244
gpu,1773331200000,123492.64057399999
gpu,1773334800000,107695.39372700002
gpu,1773338400000,116876.31454800005
gpu,1773342000000,112564.703309
gpu,1773345600000,125833.55539300002
gpu,1773349200000,124288.23768500001
gpu,1773352800000,106848.41601799997
gpu,1773356400000,119016.64061600006
gpu,1773360000000,117133.901356
gpu,1773363600000,114879.25230200004
gpu,1773367200000,110654.08249500005
gpu,1773370800000,113018.190896
gpu,1773374400000,102446.84609999998
gpu,1773378000000,104856.47267199993
gpu,1773381600000,101931.94561099999
gpu,1773385200000,101601.34241300002
gpu,1773388800000,104347.91120899997
gpu,1773392400000,94642.91774299998
gpu,1773396000000,101138.28847700001
gpu,1773399600000,99224.71911699996
gpu,1773403200000,103334.70242699998
gpu,1773406800000,98311.221615
gpu,1773410400000,111838.09275900002
gpu,1773414000000,95816.36963499995
gpu,1773417600000,88321.54719800001
gpu,1773421200000,108734.09612300002
gpu,1773424800000,92899.55673599997
gpu,1773428400000,108948.53304899998
gpu,1773432000000,110179.16987100002
gpu,1773435600000,110040.123554
gpu,1773439200000,104841.25102199998
gpu,1773442800000,109020.69019800001
gpu,1773446400000,118165.555697
gpu,1773450000000,122402.89396300004
gpu,1773453600000,120252.04729500001
gpu,1773457200000,112653.78798500002
gpu,1773460800000,116306.56141600003
gpu,1773464400000,104874.90549199999
gpu,1773468000000,107365.90483900001
gpu,1773471600000,107523.641084
gpu,1773475200000,110557.52974999994
gpu,1773478800000,96524.67414500001
gpu,1773482400000,103817.37254400001
gpu,1773486000000,98500.793217
gpu,1773489600000,103842.60601100001
gpu,1773493200000,106048.78874499998
gpu,1773496800000,103007.49056599998
gpu,1773500400000,101341.17657200001
gpu,1773504000000,100878.05420000003
gpu,1773507600000,120860.698603
gpu,1773511200000,111831.93477200001
gpu,1773514800000,109409.00730400001
gpu,1773518400000,102475.115153
gpu,1773522000000,107212.09553100001
gpu,1773525600000,103416.27981800001
gpu,1773529200000,109387.096592
gpu,1773532800000,106503.86806899997
gpu,1773536400000,93141.64970999997
gpu,1773540000000,107628.19751700001
gpu,1773543600000,112981.27700300002
gpu,1773547200000,117177.149104
gpu,1773550800000,106023.962862
gpu,1773554400000,100094.34667100002
gpu,1773558000000,96718.204885
gpu,1773561600000,100841.42860499994
gpu,1773565200000,98849.19771200001
gpu,1773568800000,101382.56052800002
gpu,1773572400000,96792.63159700001
gpu,1773576000000,98863.40608700002
gpu,1773579600000,96511.95348000004
gpu,1773583200000,112962.59031199996
